_PRODUCT_UPC_CODE	_PRODUCT_DESCRIPTION_EN	_PRODUCT_DESCRIPTION_HK	_PRODUCT_LONG_DESCRIPTION_EN	_PRODUCT_LONG_DESCRIPTION_HK	_SERVICE_TYPE_CODE	_SERVICE_TYPE_NAME_EN	_SERVICE_TYPE_NAME_HK	_SERVICE_TYPE_NAME_CN	_ZONE_CODE	_BRAND_CODE	_BRAND_DESCRIPTION_EN	_BRAND_DESCRIPTION_HK	_PRODUCT_TEMPLATE_CODE	_DESTINATION_CODE	_DESTINATION_NAME_EN	_DESTINATION_NAME_HK	_DESTINATION_NAME_CN	_WEIGHT_LIMIT	_WEIGHT_FROM	_WEIGHT_TO	_TRACKING_LEVEL	_PRODUCT_RETAIL_PRICE_HKD	_PRODUCT_RETAIL_PRICE_USD	_PRODUCT_CREATED_DATE
AIR_PAR_1_NZ_NZ_26.501_27.000	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 26.501kg to 27.000kg	空郵包裹 至 新西蘭, 26.501kg 至 27.000kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	26.501	27.000	2	1657.00	212.4358974358974359	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_27.001_27.500	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 27.001kg to 27.500kg	空郵包裹 至 新西蘭, 27.001kg 至 27.500kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	27.001	27.500	2	1682.00	215.6410256410256410	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_27.501_28.000	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 27.501kg to 28.000kg	空郵包裹 至 新西蘭, 27.501kg 至 28.000kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	27.501	28.000	2	1707.00	218.8461538461538462	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_28.001_28.500	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 28.001kg to 28.500kg	空郵包裹 至 新西蘭, 28.001kg 至 28.500kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	28.001	28.500	2	1732.00	222.0512820512820513	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_28.501_29.000	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 28.501kg to 29.000kg	空郵包裹 至 新西蘭, 28.501kg 至 29.000kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	28.501	29.000	2	1757.00	225.2564102564102564	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_29.001_29.500	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 29.001kg to 29.500kg	空郵包裹 至 新西蘭, 29.001kg 至 29.500kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	29.001	29.500	2	1782.00	228.4615384615384615	2021-03-22 09:03:21
AIR_PAR_1_NZ_NZ_29.501_30.000	Air Parcel to NEW ZEALAND	空郵包裹 至 新西蘭	Air Parcel to NEW ZEALAND, weight from 29.501kg to 30.000kg	空郵包裹 至 新西蘭, 29.501kg 至 30.000kg 重	AIR_PAR_1	Air Parcel	空郵包裹	空邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	29.501	30.000	2	1807.00	231.6666666666666667	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_0.001_1.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 0.001kg to 1.000kg	平郵包裹 至 新西蘭, 0.001kg 至 1.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	0.001	1.000	2	267.00	34.2307692307692308	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_1.001_2.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 1.001kg to 2.000kg	平郵包裹 至 新西蘭, 1.001kg 至 2.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	1.001	2.000	2	287.00	36.7948717948717949	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_2.001_3.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 2.001kg to 3.000kg	平郵包裹 至 新西蘭, 2.001kg 至 3.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	2.001	3.000	2	307.00	39.3589743589743590	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_3.001_4.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 3.001kg to 4.000kg	平郵包裹 至 新西蘭, 3.001kg 至 4.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	3.001	4.000	2	327.00	41.9230769230769231	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_4.001_5.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 4.001kg to 5.000kg	平郵包裹 至 新西蘭, 4.001kg 至 5.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	4.001	5.000	2	347.00	44.4871794871794872	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_5.001_6.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 5.001kg to 6.000kg	平郵包裹 至 新西蘭, 5.001kg 至 6.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	5.001	6.000	2	367.00	47.0512820512820513	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_6.001_7.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 6.001kg to 7.000kg	平郵包裹 至 新西蘭, 6.001kg 至 7.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	6.001	7.000	2	387.00	49.6153846153846154	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_7.001_8.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 7.001kg to 8.000kg	平郵包裹 至 新西蘭, 7.001kg 至 8.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	7.001	8.000	2	404.00	51.7948717948717949	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_8.001_9.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 8.001kg to 9.000kg	平郵包裹 至 新西蘭, 8.001kg 至 9.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	8.001	9.000	2	421.00	53.9743589743589744	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_9.001_10.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 9.001kg to 10.000kg	平郵包裹 至 新西蘭, 9.001kg 至 10.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	9.001	10.000	2	438.00	56.1538461538461538	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_10.001_11.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 10.001kg to 11.000kg	平郵包裹 至 新西蘭, 10.001kg 至 11.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	10.001	11.000	2	455.00	58.3333333333333333	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_11.001_12.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 11.001kg to 12.000kg	平郵包裹 至 新西蘭, 11.001kg 至 12.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	11.001	12.000	2	472.00	60.5128205128205128	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_12.001_13.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 12.001kg to 13.000kg	平郵包裹 至 新西蘭, 12.001kg 至 13.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	12.001	13.000	2	489.00	62.6923076923076923	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_13.001_14.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 13.001kg to 14.000kg	平郵包裹 至 新西蘭, 13.001kg 至 14.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	13.001	14.000	2	506.00	64.8717948717948718	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_14.001_15.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 14.001kg to 15.000kg	平郵包裹 至 新西蘭, 14.001kg 至 15.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	14.001	15.000	2	523.00	67.0512820512820513	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_15.001_16.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 15.001kg to 16.000kg	平郵包裹 至 新西蘭, 15.001kg 至 16.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	15.001	16.000	2	540.00	69.2307692307692308	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_16.001_17.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 16.001kg to 17.000kg	平郵包裹 至 新西蘭, 16.001kg 至 17.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	16.001	17.000	2	557.00	71.4102564102564103	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_17.001_18.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 17.001kg to 18.000kg	平郵包裹 至 新西蘭, 17.001kg 至 18.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	17.001	18.000	2	574.00	73.5897435897435897	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_18.001_19.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 18.001kg to 19.000kg	平郵包裹 至 新西蘭, 18.001kg 至 19.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	18.001	19.000	2	591.00	75.7692307692307692	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_19.001_20.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 19.001kg to 20.000kg	平郵包裹 至 新西蘭, 19.001kg 至 20.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	19.001	20.000	2	608.00	77.9487179487179487	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_20.001_21.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 20.001kg to 21.000kg	平郵包裹 至 新西蘭, 20.001kg 至 21.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	20.001	21.000	2	625.00	80.1282051282051282	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_21.001_22.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 21.001kg to 22.000kg	平郵包裹 至 新西蘭, 21.001kg 至 22.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	21.001	22.000	2	642.00	82.3076923076923077	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_22.001_23.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 22.001kg to 23.000kg	平郵包裹 至 新西蘭, 22.001kg 至 23.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	22.001	23.000	2	659.00	84.4871794871794872	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_23.001_24.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 23.001kg to 24.000kg	平郵包裹 至 新西蘭, 23.001kg 至 24.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	23.001	24.000	2	676.00	86.6666666666666667	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_24.001_25.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 24.001kg to 25.000kg	平郵包裹 至 新西蘭, 24.001kg 至 25.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	24.001	25.000	2	693.00	88.8461538461538462	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_25.001_26.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 25.001kg to 26.000kg	平郵包裹 至 新西蘭, 25.001kg 至 26.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	25.001	26.000	2	710.00	91.0256410256410256	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_26.001_27.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 26.001kg to 27.000kg	平郵包裹 至 新西蘭, 26.001kg 至 27.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	26.001	27.000	2	727.00	93.2051282051282051	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_27.001_28.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 27.001kg to 28.000kg	平郵包裹 至 新西蘭, 27.001kg 至 28.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	27.001	28.000	2	744.00	95.3846153846153846	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_28.001_29.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 28.001kg to 29.000kg	平郵包裹 至 新西蘭, 28.001kg 至 29.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	28.001	29.000	2	761.00	97.5641025641025641	2021-03-22 09:03:21
SUR_PAR_1_NZ_NZ_29.001_30.000	Surface Parcel to NEW ZEALAND	平郵包裹 至 新西蘭	Surface Parcel to NEW ZEALAND, weight from 29.001kg to 30.000kg	平郵包裹 至 新西蘭, 29.001kg 至 30.000kg 重	SUR_PAR_1	Surface Parcel	平郵包裹	平邮包裹	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	30.000	29.001	30.000	2	778.00	99.7435897435897436	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.001_0.050	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.001kg to 0.050kg	易網遞 (e-Express) 至 新西蘭, 0.001kg 至 0.050kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.001	0.050	1	37.00	4.7435897435897436	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.101_0.110	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.101kg to 0.110kg	易網遞 (e-Express) 至 新西蘭, 0.101kg 至 0.110kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.101	0.110	1	40.50	5.1923076923076923	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.111_0.120	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.111kg to 0.120kg	易網遞 (e-Express) 至 新西蘭, 0.111kg 至 0.120kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.111	0.120	1	41.00	5.2564102564102564	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.121_0.130	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.121kg to 0.130kg	易網遞 (e-Express) 至 新西蘭, 0.121kg 至 0.130kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.121	0.130	1	41.50	5.3205128205128205	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.131_0.140	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.131kg to 0.140kg	易網遞 (e-Express) 至 新西蘭, 0.131kg 至 0.140kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.131	0.140	1	42.00	5.3846153846153846	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.141_0.150	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.141kg to 0.150kg	易網遞 (e-Express) 至 新西蘭, 0.141kg 至 0.150kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.141	0.150	1	42.50	5.4487179487179487	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.151_0.160	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.151kg to 0.160kg	易網遞 (e-Express) 至 新西蘭, 0.151kg 至 0.160kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.151	0.160	1	43.00	5.5128205128205128	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.161_0.170	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.161kg to 0.170kg	易網遞 (e-Express) 至 新西蘭, 0.161kg 至 0.170kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.161	0.170	1	43.50	5.5769230769230769	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.171_0.180	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.171kg to 0.180kg	易網遞 (e-Express) 至 新西蘭, 0.171kg 至 0.180kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.171	0.180	1	44.00	5.6410256410256410	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.181_0.190	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.181kg to 0.190kg	易網遞 (e-Express) 至 新西蘭, 0.181kg 至 0.190kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.181	0.190	1	44.50	5.7051282051282051	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.191_0.200	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.191kg to 0.200kg	易網遞 (e-Express) 至 新西蘭, 0.191kg 至 0.200kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.191	0.200	1	45.00	5.7692307692307692	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.201_0.210	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.201kg to 0.210kg	易網遞 (e-Express) 至 新西蘭, 0.201kg 至 0.210kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.201	0.210	1	45.50	5.8333333333333333	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.211_0.220	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.211kg to 0.220kg	易網遞 (e-Express) 至 新西蘭, 0.211kg 至 0.220kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.211	0.220	1	46.00	5.8974358974358974	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.221_0.230	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.221kg to 0.230kg	易網遞 (e-Express) 至 新西蘭, 0.221kg 至 0.230kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.221	0.230	1	46.50	5.9615384615384615	2021-03-22 09:03:21
EXP_1_NZ_NZ_0.231_0.240	e-Express Service to NEW ZEALAND	易網遞 (e-Express) 至 新西蘭	e-Express Service to NEW ZEALAND, weight from 0.231kg to 0.240kg	易網遞 (e-Express) 至 新西蘭, 0.231kg 至 0.240kg 重	EXP_1	e-Express Service	易網遞 (e-Express)	易网递 (e-Express)	NZ	HKP01	Hong Kong Post	香港郵政	SHP01	NZNZ1	NEW ZEALAND	新西蘭	新西兰	2.000	0.231	0.240	1	47.00	6.0256410256410256	2021-03-22 09:03:21
